Avg. $R^2$,Sample Size,Selected,Size of Selected Subset,# Correct Variables Selected,Sum of Sq. Cannonical Correlations
0.7500999146027676,500.0,[ 4  8 17  6 11  9  3 13  5 15  7  2 19 10 14  1  0 16 18 12 32],21,20,20.0
0.7500999146027676,500.0,[ 7  2  8  4  9  0 16 15 10 11 18 14  5  1  6 19  3 13 17 12 37],21,20,20.0
0.7500999146027676,500.0,[ 2 12 17  5  4 10 19 16 13  9 15 11  8  7  0  6  1 14  3 18],20,20,20.0
0.7500999146027676,500.0,[ 0  1  8  6  3 17 11 12  4  9 15 19  2 10 13 14  5 18 16  7 24],21,20,20.0
0.7500999146027676,500.0,[ 0  4 14  1  5  2 11  3 18  8 17  7 19 10 12 16  6 13 15  9 27],21,20,19.999999999999996
0.7500999146027676,500.0,[16  8 11 10 17 14 12 15  9  5  1  0 18  7 13  4  6  3 19  2 35],21,20,20.0
0.7500999146027676,500.0,[12 16 18  9 19  5 17  7  3 11  2  1  4  8 15 10 13 14  6  0 33],21,20,20.0
0.7500999146027676,500.0,[ 8  3 19  6 14 18 13 15 16  5  4 17  2 10  1 11 12  0  7  9 32],21,20,20.0
0.7500999146027676,500.0,[ 6 18 14 15  7 13  4 16 10  9 19 17  5 12  2  8  1  3 11  0 28],21,20,20.0
0.7500999146027676,500.0,[14  8  9 17 18 10  1 19 12  5  0 13 11 15  3 16  4  6  2  7 31],21,20,20.0
0.7500999146027676,500.0,[ 2  4 12  1  5 16 11 18  9 10  7  3 15  0 19  8 13 17  6 14 37],21,20,19.999999999999996
0.7500999146027676,500.0,[ 3  2  6 13 12 15  9 18  1  0  4 19 11  8  5 17 10  7 16 14 44],21,20,20.0
0.7500999146027676,500.0,[16 10 12 15  7 13 14  6 18 19 17  1  5  4  0  2  9  8  3 11 23],21,20,20.0
0.7500999146027676,500.0,[16  4  9  5  7 13  6 19  8 10  0 18 17  3  1  2 11 47 12 15 14 44],22,20,20.0
0.7500999146027676,500.0,[18  0 13  1 16  2 19  4 14  6 10  8  3 17  9 11  5 12  7 15 49],21,20,20.0
0.7500999146027676,500.0,[ 5 15  0 19 14 12 11  7  6  3 13 10  9 18  1  2 16 17  8  4 48],21,20,20.0
0.7500999146027676,500.0,[13 15 18 14  3  0  6 10  4 16 17 19  9  5  8  7  2  1 12 11 24],21,20,20.0
0.7500999146027676,500.0,[13  3  4 19 14  2 10  7 17  9  8  1  0 15  5 16  6 18 12 11 31],21,20,20.0
0.7500999146027676,500.0,[ 1  2  8  9  5  3 19 10 15  4  0  7 14 12 13 16 17 18  6 11 25],21,20,20.0
0.7500999146027676,500.0,[12  1 10 11 19  0 18  5  4 15  3  2 14  9 16  8 13 17  7  6 49],21,20,20.0
0.7500999146027676,500.0,[18  8  5  9 14 13  2 16  3 19 17  0  1 15  4  7  6 42 10 12 11 49],22,20,20.0
0.7500999146027676,500.0,[ 9 17  6  5  4 15 16 14 18 12 11 10  8  0  7  2 19  3 13  1 44],21,20,20.0
0.7500999146027676,500.0,[ 0  3 16 13 12 14  1  5 18  4 17 19 15  2 10  7  8  6 11  9 27],21,20,20.0
0.7500999146027676,500.0,[ 2 11  6  9  8 10 17  7  0 16  5 14 15 12 18  1  4 13  3 19 26],21,20,20.0
0.7500999146027676,500.0,[18 17 11  4 15 12 14 19  3 13  5  1  2  6  7 16  8  9 10  0],20,20,20.0
0.7500999146027676,500.0,[ 5  8 14  9 11  3  2 17  4 15 13 19 16 10  7 18  1 12  0  6 33],21,20,19.999999999999996
0.7500999146027676,500.0,[ 0  1  8 11  7 18 16  9  5  6 17 12 14 10  2 15  4 19  3 13 28],21,20,19.999999999999996
0.7500999146027676,500.0,[ 8  9 13  6 10 11 19 18 14 16  1  0  2  3  5  7 12  4 15 17 37],21,20,20.0
0.7500999146027676,500.0,[ 0  8  5  7  1  6 13 10  9 16  4 12 11 14  3 15 18 19 17  2],20,20,20.0
0.7500999146027676,500.0,[15 12 16 19  9  4  0  8  3 13  7 11  6 10  5 14  1  2 17 18 24],21,20,20.0
0.7500999146027676,500.0,[12  9  8 15 18 16  6 17  0  4 11  1  5  7 10  2  3 14 13 19 30],21,20,20.0
0.7500999146027676,500.0,[ 0 17  1  4 10 12  3  9 13 11 15 18  5  2  8  6  7 16 14 19 38],21,20,20.0
0.7500999146027676,500.0,[ 8 14  7  2 11  6 19 16  3 17  0  1  5 12  4 10  9 18 15 13 48],21,20,19.999999999999996
0.7500999146027676,500.0,[18 17 19 16  3  1 10 11 13  6  8 15  2 14  4  0  9  7 12  5 22],21,20,19.999999999999996
0.7500999146027676,500.0,[ 5 19  7  2  4  6  8 12  1  9 16 13 10 14  0 15 18 17  3 11 27],21,20,20.0
0.7500999146027676,500.0,[ 0  2  3  7 13 10 11 12  8 18  1 17  6  5 15  9 19  4 14 16],20,20,20.0
0.7500999146027676,500.0,[17  0 13  5 14  4 12 15  1  7 16 18  2  3 19  9 10 11  8  6 45],21,20,20.0
0.7500999146027676,500.0,[17 19  2  0  1 15  3 12 16  9  8 14 13 11  5 18 10  6  7  4 28],21,20,20.0
0.7500999146027676,500.0,[ 2  3 13 14 18 16  0  1  9  8  4  6  5 17 12  7 10 19 15 45 11 28],22,20,20.0
0.7500999146027676,500.0,[10 14 11  7 18  9  8  2  6  1 16  3 13  0 19  5 15 17 12  4 31],21,20,20.0
0.7500999146027676,500.0,[ 7  4  9 11 14  5 19  6  8  0  2 10 17 13 15  1 12 18 16  3 39],21,20,19.999999999999996
0.7500999146027676,500.0,[ 1 17  5 10  2  0 16 19  7  3 13  4 15  6 18 12 14  9  8 11 41],21,20,20.0
0.7500999146027676,500.0,[18 13 12 17  6 11  3  2 19 14  7  4  5 34 10 15  8  0  1  9 16 39],22,20,20.0
0.7500999146027676,500.0,[ 4 10 12 18 19  7 14  2  3 15 17  0  8  5 11  6 13  9 16  1 43],21,20,20.0
0.7500999146027676,500.0,[13 14 18  6 19  1  8  9  0 15 12  3  5  7  4 10  2 17 16 11 24],21,20,19.999999999999996
0.7500999146027676,500.0,[ 2  4  3 32 14  7  5  9 19 18 16  6  1  8 17 11 10  0 13 15 12 43],22,20,20.0
0.7500999146027676,500.0,[ 2 11  5  6 19 12  7 10 14 17  9 16 18  0 13  1  3  4  8 15 43],21,20,20.0
0.7500999146027676,500.0,[ 9 10 14 18  4  5  3 17  0  6 15 12  1 16  7 11  8 19 13  2 31],21,20,20.0
0.7500999146027676,500.0,[ 2  1 17  0  6  3 18 12 15 10 11 13  5  7 14 16  4  9 19  8 41],21,20,20.0
0.7500999146027676,500.0,[14 13  4 15  5  2  3 16 17  7 12  8 10  9  0 18 19  6 11  1 41],21,20,20.0
0.7500999146027676,500.0,[ 3  6  5  8  2  1 11  7 18 14 19 17 15 16 13  4  0 10 12  9 46],21,20,20.0
0.7500999146027676,500.0,[17  7  6  4  0 19 16 12 18  2  3  5  8 13  1 15 11 10  9 14 48],21,20,20.0
0.7500999146027676,500.0,[ 1 11  9  6  8 10  5  7 13 19 17 15 18 16  2  0 12  3  4 14 29],21,20,20.0
0.7500999146027676,500.0,[ 9  4 16 13 19  2 14  3 17 25  7  6  0 11  8  1 18 12 15  5 10 46],22,20,19.999999999999996
0.7500999146027676,500.0,[ 2  6  3  0  1 10 13 12 18  7 19  9  4 29 17 16 14  5  8 11 15 35],22,20,20.0
0.7500999146027676,500.0,[ 9  0 19 17  6  7  5 16 13 11  1  2  4 12 18  3 15  8 14 30 10 47],22,20,20.0
0.7500999146027676,500.0,[16 26 10 15  9  4  5 11  6  8 13 14 17  0 19  1  7  2 12 18  3],21,20,20.0
0.7500999146027676,500.0,[15  0 14  1  4 11  6  2  8 16 12  3 19  9  7 17 18 10  5 13 26],21,20,20.0
0.7500999146027676,500.0,[16  4  3 11 13  0  6 18 19 15  1  7 35 14 10 17  8  5  9 12  2 36],22,20,20.0
0.7500999146027676,500.0,[16  2 15  0 10 14 12  9 11 13 17 18  6  8  4  7 19  5  1  3 49],21,20,20.0
0.7500999146027676,500.0,[10  7 12 19  0  9  2  8  3 13  5  6  4 11 14 17  1 15 18 16 30],21,20,20.0
0.7500999146027676,500.0,[ 4  3  0 14 17  6  7  8 18 12 13 10  2  1 19 11  9 16  5 15 27],21,20,20.0
0.7500999146027676,500.0,[11  7 18 15 13  2  8 16 12  1  0  9  4 10 17 14  6  3  5 19 23],21,20,20.0
0.7500999146027676,500.0,[ 7  6 16 12  2  8 18 15  5  1  0 14 10  3  9 19 11 13  4 17 34],21,20,20.0
0.7500999146027676,500.0,[ 4 15  2  9  3  0 13 16 10 12  1  7 14 11 17 18  8  6 19  5 30],21,20,20.0
0.7500999146027676,500.0,[18  8 11 15  2 12 14  4  7  5  3 16 10  9  0  6 19 17 13  1 42],21,20,20.0
0.7500999146027676,500.0,[13  9 14 10 12  4  3  8  7  5 17  2 19 16 18 15 11  0  6  1 47],21,20,20.0
0.7500999146027676,500.0,[15 19 10  9  3  0  2  8 17 16 13  4 14 12  6 11  5  7 18  1 33],21,20,20.0
0.7500999146027676,500.0,[ 5  0  4 13  7  9 15 14 19  6 11 10  2 18  3 16  8 17 12  1 42],21,20,19.999999999999996
0.7500999146027676,500.0,[ 6 26 19  5  1  3  9 12 15  2  4 14 13 17 10  8 18 16 11  7  0],21,20,20.0
0.7500999146027676,500.0,[12 13 14  5 19 17 10  4 11  2 16  1  8  6 18  7  9  3 15  0],20,20,20.0
0.7500999146027676,500.0,[ 8  5  1 12  2 11 18  0 15 13 16  3 14 19 17  6  4  9  7 10 42],21,20,20.0
0.7500999146027676,500.0,[18 13  4 14 17 19 16  3 12 11  1  0  6  7 15  9  2  5  8 10 47],21,20,20.0
0.7500999146027676,500.0,[19 18  1  0  4  2 10 12  3 17  6  9 16 13 14  5  8 15 11  7 27],21,20,19.999999999999996
0.7500999146027676,500.0,[14 15  0 18  4  8 17  9  1  6 11  3 10  5 16 12  2 13 19  7 39],21,20,20.0
0.7500999146027676,500.0,[14 11  2  7 13  8 16  4  3 15  1 12  0  9 10 29  5  6 18 19 17 44],22,20,20.0
0.7500999146027676,500.0,[ 5 16  2 15 11  7 19  3 17  0 12 10  8  6  4 13 18 14  1  9 34 29],22,20,20.0
0.7500999146027676,500.0,[ 5 13  8  0 14 18  4 19  2 12 17 15  6  7 10  3 11  1  9 16 46],21,20,20.0
0.7500999146027676,500.0,[18  9 10  3 11 15 16  1 17  7  8  0 19  6 14 13  2  5  4 12 39],21,20,20.0
0.7500999146027676,500.0,[16  8 18  0  9 13  6 14 11 12  5 15  4 10 19 17  3  7  1  2 23],21,20,20.0
0.7500999146027676,500.0,[ 9  2 17  7 12 18 19 16 14  3  6  1 13  0 15  5  4 11  8 10 36],21,20,20.0
0.7500999146027676,500.0,[10  3  2  0  1  4 11 15 12  5  6  9  7  8 17 14 18 13 19 16 39],21,20,20.0
0.7500999146027676,500.0,[26 13 16 14  3 11 19  6  7 18  9  4 15  1  8 17 10  0  5 12  2],21,20,19.999999999999993
0.7500999146027676,500.0,[ 0 10  7  2 14  6  5 17 13 19 18 16 11 12  3  9 15  1  8  4 29 44],22,20,20.0
0.7500999146027676,500.0,[11  6 13 16  7 10 18 14  3 19 17  4  2  1  9  0 15  8  5 12 46],21,20,20.0
0.7500999146027676,500.0,[14  4 15  3 11  5  6  8 16  0 18  7  9 12 19 17  2 10 13  1 36],21,20,20.0
0.7500999146027676,500.0,[ 3 12 16  1  4  7  0  6 18 13 14  2 17  5  9 11 10 15 19  8 49],21,20,20.0
0.7500999146027676,500.0,[ 8  4 16  7 14  5  0  1  6  3 10 15 18 12  2  9 11 19 17 13 49],21,20,19.999999999999996
0.7500999146027676,500.0,[15 10 18  3 11  4 16  9  8 19  2 12  0  5 14  1  7 13 17  6 48],21,20,20.0
0.7500999146027676,500.0,[ 9 16  8  6 14  4  7 12  2  3 13  1 19  0 11 10  5 17 15 18 48],21,20,20.0
0.7500999146027676,500.0,[16  2 12  3  8 14  0 18  6 13 19 15  1 10 11  5  9  7 17  4 22],21,20,19.999999999999996
0.7500999146027676,500.0,[14  0  4 10 11 16 17  2 19  9  7  3  8 12  5  6 18 45 13  1 15 44],22,20,19.999999999999996
0.7500999146027676,500.0,[ 9 11 17  5  8 10 16  2 19 14  6  0  4  7 12 18  1 13 15  3],20,20,20.0
0.7500999146027676,500.0,[ 5 15  6  3  9 13  1 12 14  8  7  2  4 17 19  0 16 10 18 11 34],21,20,20.0
0.7500999146027676,500.0,[11 13 14 12 10  9 17  0  4 18 15  7  1 16 19  3 21  2  6  5  8 47],22,20,20.0
0.7500999146027676,500.0,[ 2  6  5 13  7 11  1 15 16  0 10  9 18  8 12  3 14 19 17  4 31],21,20,20.0
0.7500999146027676,500.0,[ 8  5  6  3  7  2 18 14 11  9 19  1  0  4 15 17 13 10 12 16],20,20,19.999999999999996
0.7500999146027676,500.0,[19 14  1  0  3  4 10 11  9  6  5  7 16 13  2 18 12 15 17  8 22],21,20,20.0
0.7500999146027676,500.0,[14  5  8 11  6 15  7  9 10  3  0 13 18  2  1 16  4 19 20 12 17 46],22,20,20.0
0.7500999146027676,500.0,[ 2  9 14 12 13 17  5 19  0 15 18  3 46  1  4 11 16  7  6 10  8 24],22,20,20.0
0.7500999146027676,500.0,[11 10 14  4  6 15  1 12  5 16  3 13  8 19  7  2 17 18  9  0 38],21,20,19.999999999999996
0.7500999146027676,500.0,[ 9 18 10  5  0  8 12  6 15  2 13 19  7 11 17  1 14 16  4  3 25],21,20,19.999999999999996
0.7500999146027676,500.0,[ 2  6  5 16  3  8  1 12  9  0 10  7 18 11 13 14 17 15  4 19 34],21,20,20.0
0.7500999146027676,500.0,[19 14  7 16  5  3 10  2 17 12 18 13  4 11 15  6  8  1  0  9 23],21,20,20.0
0.7500999146027676,500.0,[10 18  2 14 15 19  9 12 11  8  6  7 13  0 17 16  5  4  1  3 28],21,20,20.0
0.7500999146027676,500.0,[ 2  8 11 10  9 18 14 13  6  3  4 17  7  5 16  1  0 15 12 19 34],21,20,19.999999999999996
0.7500999146027676,500.0,[ 3  4 15 14 16  1 13 19 12 17 11  5  6  7 10 45  9  8  0  2 18 47],22,20,20.0
0.7500999146027676,500.0,[12 17 19  4 15  9 14 10 13  0 11  3 16  2 18  7  6  5  1  8 48],21,20,19.999999999999996
0.7500999146027676,500.0,[11 13 14  3  9 19 17 18  2  7 15 10  4 12  1  0  5 16  8  6 48],21,20,20.0
0.7500999146027676,500.0,[ 0  6  7 11 18  8 17  3 15  9  1 13 14 16  5  4 10 12 19  2 46],21,20,19.999999999999996
0.7500999146027676,500.0,[ 2 10 11  5  1  3 15  7 19  9 16 14  6 17 13 18 12  0  8  4 24],21,20,19.999999999999996
0.7500999146027676,500.0,[16 10  7  0 15 17  2  3 11 19 12  8  1  9  4 14 18  5 13  6 38],21,20,19.999999999999996
0.7500999146027676,500.0,[11  6  1 19 10  3 14 15  5 16  9 18 12 13  7  4 17  0  2  8 33],21,20,20.0
0.7500999146027676,500.0,[ 9  8 13 14  3 17  0 12 10 19  1 11  2 15  5  4  6 16  7 18 29],21,20,20.0
0.7500999146027676,500.0,[15 13 11 12  6 14  8 10  2 19  0  7  1  9  5 17 18 16  3  4 24],21,20,20.0
0.7500999146027676,500.0,[16  9  0  2  8 18  3 15 19 13 14  5  7 10 11  6  4  1 12 17],20,20,20.0
0.7500999146027676,500.0,[13 15 12  4 16 10  5  6  8  7  0  2 14 11  9  1 18 19 17  3 48],21,20,20.0
0.7500999146027676,500.0,[12 15 16  9  3 10 13  8 18 19  1 11  7 14  0  5 17  6  4  2 49],21,20,20.0
0.7500999146027676,500.0,[ 3 14  8 10  9  1 15 18 16 12 17 11  2 19 13  0  7  4  6  5 26],21,20,19.999999999999996
0.7500999146027676,500.0,[ 7  6 15 17 14 13  8  9  3  1  5 12  0 16 11 19 18  2  4 10 46],21,20,19.999999999999996
0.7500999146027676,500.0,[17 19 16  0 10 15 13  6 18  1 14  8  3  4 11  9  5  7  2 12 30],21,20,20.0
0.7500999146027676,500.0,[ 0  7 12  8  1  6  2 10 16  4  9  3 11 15 18 13 17 19  5 14 47],21,20,19.999999999999996
0.7500999146027676,500.0,[11 10  7  5  0  6  4 15 16  3  2  9  1 19  8 12 13 18 17 14 34],21,20,20.0
0.7500999146027676,500.0,[ 0  1 17  9 19 12 14 16 31  5 11  2  7  6 10  8 13 18 15  3  4 43],22,20,19.999999999999996
0.7500999146027676,500.0,[ 9  7  5  0 14  1 16 15  4 12  2  3 19  6 17  8 13 11 10 18 34],21,20,19.999999999999996
0.7500999146027676,500.0,[ 9 14 12  8 15 13  5  3  1 18 19  4  6 16 10  0 17 11  7  2],20,20,20.0
0.7500999146027676,500.0,[15  8 11  9 12 17 18  2  1  3 13 10 14  4 19  0  7  5 33  6 16 47],22,20,19.999999999999996
0.7500999146027676,500.0,[12  7 15 13 10  3 19 17 18  0  9  5 14  8 11  1  4  6  2 16 48],21,20,20.0
0.7500999146027676,500.0,[17 19  0  2  5 11 10  4  6 15 12 16 13 14  9  8  3 18  7  1 40],21,20,20.0
0.7500999146027676,500.0,[14  5  4  2  8 15 10  7 16  1 19 17  6 13 11 12  0 18  9  3 22],21,20,20.0
0.7500999146027676,500.0,[ 1  4 16 17 14  6  7  5 19 18  0 11  8  9 10 13 26 12  3 15  2],21,20,19.999999999999996
0.7500999146027676,500.0,[ 5 14  3 10 12  4 18  9  8  0  2 13 11  1 19  7 16 17 15  6 31],21,20,20.0
0.7500999146027676,500.0,[ 4 19  9  1 18 10 11  3 15 12  2 14  0  7  6  8  5 13 17 16 25],21,20,20.0
0.7500999146027676,500.0,[10  0 19  6  7 11  9  8 18 16  5 13 14  2 17  3  1 12  4 15 28],21,20,20.0
0.7500999146027676,500.0,[19  7 12 14 18 17 16  3  0  6 11  8  9 10  4  5  2 13 15  1],20,20,20.0
0.7500999146027676,500.0,[16  6 18 19 14 12  3  0 10  1  5  4 13  2  8 11  7 15  9 17 33],21,20,20.0
0.7500999146027676,500.0,[18  8  0  7  6 13 19  4 15  1  3  9  5 11 17 16 14  2 12 10 25],21,20,19.999999999999996
0.7500999146027676,500.0,[15 13  1  6 14 16  3 18 17  7  2 12 19  9  4  5  0 10 11  8 33],21,20,19.999999999999996
0.7500999146027676,500.0,[38  5  4 11  6 14 12  1  7 19 13  0 17  2 15  8 10 16  9 18  3 22],22,20,20.0
0.7500999146027676,500.0,[18 11 10 17 12  4  7 16  6  5  1 14 13 19  9  0  3  2  8 15 30],21,20,20.0
0.7500999146027676,500.0,[15  2 19 12  3  0 13  6  1 11  9  8 17  7  4  5 10 16 18 14 29],21,20,20.0
0.7500999146027676,500.0,[ 8 12 14  2  5  6  0  7 18 10  9 16  1 17 19 15 13  3 11  4 27],21,20,20.0
0.7500999146027676,500.0,[ 4  7  5 15  8  9 17 11  6 14 12  1 18 13 19 16  3 10  2  0 40 31],22,20,20.0
0.7500999146027676,500.0,[ 1  2 13  3  0  4 22  8 16 19  6 17 18  7 15 12 14  9  5 10 11 46],22,20,19.999999999999996
0.7500999146027676,500.0,[ 2  4  5 15  7 18 19 13 12 11 17 10 14  8  0  1 16  6  9  3 46],21,20,20.0
0.7500999146027676,500.0,[ 6 19  5  7  4  9  0 16 15 18  3 11  2 10  8 12 17 13 14  1 35],21,20,19.999999999999996
0.7500999146027676,500.0,[ 8  6 18  1 12  9 17  2  5  0 19 16  3 11 10  7 13 14  4 15 47],21,20,20.0
0.7500999146027676,500.0,[ 9 14 17 15 16  8  7  5 18  3  6 11  0  1 12  4 13 10 19  2 41],21,20,20.0
0.7500999146027676,500.0,[ 2 15 14  7 12  6 18 10 13  4 16  0  8  9 19 11  3  5  1 17 35],21,20,20.0
0.7500999146027676,500.0,[14 10  1  8 19  5  9  0  4 15 11  6 12 18 13 29 16  2  7 17  3 31],22,20,20.0
0.7500999146027676,500.0,[ 1 11  2  0  3 19 16 15  4 28 12 10 18  7  6  9  8  5 13 14 17 42],22,20,20.0
0.7500999146027676,500.0,[14 13  7 19 12  4 35  6 15  2  1  9  8  3 16 17 18 10  5  0 29 11 24],23,20,20.0
0.7500999146027676,500.0,[16 17 19 18  2  0  1  8  5  9 11 14 15  7 13 10  4 12  6  3 40],21,20,20.0
0.7500999146027676,500.0,[15 17  2  8  6 19 12  9  7 11 13  0 10 14  1  5 16  4 18  3 39],21,20,20.0
0.7500999146027676,500.0,[19  3 14  6 17  0  4 18  1 10 12  2 13 15 11  5  9 16  7  8 42],21,20,20.0
0.7500999146027676,500.0,[14  2 12 15 17 11  1  3 19  0 13  4  9  6 18  7 10 16  5  8 31],21,20,20.0
0.7500999146027676,500.0,[13  5  8 12  3 19  2 15 11 17  9  0 16 10  1  6 14  4 18  7 45],21,20,20.0
0.7500999146027676,500.0,[ 3  5 19 11  4 15 10  9 12  6 13  8  2 16 18  0  7  1 17 33 14 39],22,20,20.0
0.7500999146027676,500.0,[ 0 11 19  9  3  5 16 15  7  4 14 13  2 12  6  8 10 17  1 18 28],21,20,20.0
0.7500999146027676,500.0,[13  9  3 14  2 10  8 12  5 19 11 18 15  0  7  4  6 16  1 17 43],21,20,20.0
0.7500999146027676,500.0,[17  5 16 12 19  0  2 14  8  4 10 11 15 13 18  7  9  6  3  1 22 21],22,20,19.999999999999996
0.7500999146027676,500.0,[ 5 17  8 12 14  7 15 11  0  6 13  9 16  1 10 19  4  3  2 18 39],21,20,20.0
0.7500999146027676,500.0,[18  2  9  6  4 11  7 19  0  5 15 14 13  1 16  8 12  3 10 17],20,20,20.0
0.7500999146027676,500.0,[ 1 11  4  6 17  5 10 15  9 19  3 14  8 12 16 13  7 18  2  0 26],21,20,19.999999999999996
0.7500999146027676,500.0,[12  4  5  1 13  0 16 11 17 18 10  2 19  9  8  7 15 14  6  3 42],21,20,19.999999999999996
0.7500999146027676,500.0,[16  0 13 14  4 17  5 15 11  3 10  8  6  7  9  1 18 19  2 12 43],21,20,20.0
0.7500999146027676,500.0,[11  9 15 16  3  1  0 19 13 17  6 12  5  2  4  8 14  7 18 10],20,20,20.0
0.7500999146027676,500.0,[ 3 19 12  1 13 17 18  6  9  4 10  7  0  2 14  5 11  8 15 16],20,20,20.0
0.7500999146027676,500.0,[19 14  3 16  1  2 11 10 15  9  4  6  8  7 12 13 18  0 17  5 23],21,20,20.0
0.7500999146027676,500.0,[ 6  0  1  2 19 11 10 18 16  9  8 12 14 15  4  7 13  3 17  5 40],21,20,19.999999999999996
0.7500999146027676,500.0,[ 5  3 12 14 18  2  0 13 11  8 10 19 16 15  4 17  7  9  6  1 33],21,20,20.0
0.7500999146027676,500.0,[ 1  3  0  8 12 16  4 18 11 19  5  6 17 13  2 38 15  7 10 14  9 47],22,20,19.999999999999996
0.7500999146027676,500.0,[16 13 18  1 11  9  8  0  5  4 19 17  6 10  2 15  3 14 12  7 20],21,20,20.0
0.7500999146027676,500.0,[ 5 10  0 17  7  1  9 18 19 13 14  8  6 16  3  2 15  4 11 12 31],21,20,19.999999999999996
0.7500999146027676,500.0,[15 11  8 12  0  3 19 17 14 18 13 16  2  9  4 45  6  7  5  1 10 42],22,20,19.999999999999996
0.7500999146027676,500.0,[19 12  4 18 16  2  3  0 15 17  7  5  8 13  1 14  6  9 10 11 35],21,20,20.0
0.7500999146027676,500.0,[13 15  8  0  5  3 14 16 18 17 10  1 12  4  2  6 19 11  9  7 32],21,20,19.999999999999996
0.7500999146027676,500.0,[ 9  1 10 16 15 19  6 14 18 12 13  0  7 17  3  5  8  2 11  4 34],21,20,19.999999999999996
0.7500999146027676,500.0,[ 9 15  4  2 12 11  3 10  8  6 13  7 18  5 19 14  0 16  1 17 22],21,20,20.0
0.7500999146027676,500.0,[ 6  0 18  3 15  2  1  9  8 17 13 16 19 14 10  4  5  7 11 12 44],21,20,20.0
0.7500999146027676,500.0,[14 12 13  1 10 11  5  8  9  7  6  4  2 17 18 15 19  3 16  0 42],21,20,20.0
0.7500999146027676,500.0,[ 3 19  8  1 13 12  9 18 16 14  6 17  2  0 11 10 15  4  5  7 23],21,20,20.0
0.7500999146027676,500.0,[ 6  3  4 12 15 13 14  7  0 16  1 19  5 17 10  2 36 11  9  8 18 27],22,20,20.0
0.7500999146027676,500.0,[17  8 14 13 10 15  0 12 18  6 11  9  2 19  5  4 16  7  3  1 21],21,20,19.999999999999996
0.7500999146027676,500.0,[14  3 15  2  8 13 18  9 17  1 16 11  6  7  5 12  0  4 10 19 38],21,20,20.0
0.7500999146027676,500.0,[11 14  1  9 13 19  8 16 15  3  2  5  0  4 18  6  7 12 10 30 17 27],22,20,20.0
0.7500999146027676,500.0,[ 0 19  3 18  2 15  5 17 13 16  6 14  7  9 12  8 11 10  4  1 39],21,20,19.999999999999996
0.7500999146027676,500.0,[11  6  7 13 14  5  9 15 19 16  2 10 12  8 18  1  0 17  3  4 44],21,20,20.0
0.7500999146027676,500.0,[ 2  7  3  9  8 12  4 10  5  6 18  0 17 19 14  1 15 13 11 16 26],21,20,19.999999999999996
0.7500999146027676,500.0,[13 15 19  6  7  5  2  9 17 10  8  1 12  3 18  4 16 11 14  0],20,20,20.0
0.7500999146027676,500.0,[18  1 15 17 19 16 12  4  2  3 14  8  7  0 11 13  6  9  5 10 21],21,20,19.999999999999996
0.7500999146027676,500.0,[ 4  2 15  3  5  7 14 13  9 11  8  6 10 17 19 12 18  1 16  0 49],21,20,20.0
0.7500999146027676,500.0,[ 0 11  2 46 16  4  8  6  1 13  9 18 14  3  5 10 17 19 15 12  7 30],22,20,20.0
0.7500999146027676,500.0,[ 2  3  5  4 11 13 10  6  0 14 12 17  9 18  7 19 16 15  8  1 27],21,20,20.0
0.7500999146027676,500.0,[11  8  3  2  1  6 10 19 15  5 13 12 18 14 17  4 16  7  0  9 38],21,20,20.0
0.7500999146027676,500.0,[10 11  5  7 14  1  6 16  8 12 17  0 18 19  3  2 15  4 13  9 31],21,20,20.0
0.7500999146027676,500.0,[ 0  8  1  4 15 49 11  7  6 14  2 16 19 10 18  5  9 13 17 12  3 20],22,20,20.0
0.7500999146027676,500.0,[ 3  4  7 13 17 19 15 18  1  2 10 11 14  6  9 16 12  8  5  0],20,20,20.0
0.7500999146027676,500.0,[ 3  6 16  8 15  9  1  0  2 10  4  5 17 14 18 13 12 19 11  7 25],21,20,20.0
0.7500999146027676,500.0,[17 19 14 15 16 12  5  3 18  2  1  0  6  4 13  7  9 11  8 10 32],21,20,20.0
0.7500999146027676,500.0,[19 17  7  4  3 16  9 38 15  0 10  8  6  1 13 14  2 12 18 11  5 28],22,20,20.0
0.7500999146027676,500.0,[13 11  2 16  5 15  0  4  1  6 14 12  8 10  7 17 18 19  9  3 37],21,20,20.0
0.7500999146027676,500.0,[ 9  4 17 10 15  3  1  7 14 12 19  0  6 13 18 11  8  5 16  2],20,20,20.0
0.7500999146027676,500.0,[38  9  8 13  7  6 11  4  5 15  1 10 16  2  0 19  3 18 12 14 17 27],22,20,19.999999999999996
0.7500999146027676,500.0,[17  8 12  7 16 15 14 19 18  0  1  4  3 10  2  6  5 13  9 11 24],21,20,20.0
0.7500999146027676,500.0,[ 8  9 14  7 18  2  5 13 16 12 19  6 17  4 15  1  0 10 11  3 31],21,20,20.0
0.7500999146027676,500.0,[19  0  9  3 11  8 12 10 13  5  4  6 15  2 17 16 18  1 14  7 29 48],22,20,20.0
0.7500999146027676,500.0,[ 4 15 13  0 14  3  1 16 18 10 12 11  6 17  7  2  9 19  8  5 26],21,20,20.0
0.7500999146027676,500.0,[ 6 19 10 17  1 18  0  4 16  3  2 12  8  9 15 11 13  7 14  5 39],21,20,20.0
0.7500999146027676,500.0,[15  5 18 12  2  8  9 10 14  1 16 19  4 11 13  0  3 17  7  6 44],21,20,20.0
